aircraft,airline_name,cabin_staff_service,country,date,food_&_beverages,ground_service,inflight_entertainment,rating,recommended,seat_comfort,seat_type,type_of_traveller,value_for_money,verified_trip,wifi_&_connectivity
Not informed,British Airways,1.0,United Kingdom,2015-10-16,-1.0,1.0,-1.0,1.0,False,1.0,Economy Class,Solo Leisure,1.0,False,-1.0
A320,British Airways,2.0,United Kingdom,2015-10-16,3.0,4.0,-1.0,6.0,False,2.0,Business Class,Couple Leisure,3.0,False,-1.0
Boeing 747 400,British Airways,3.0,United Kingdom,2015-10-16,2.0,3.0,-1.0,2.0,False,3.0,Economy Class,Couple Leisure,3.0,False,-1.0
A319,British Airways,3.0,United Kingdom,2015-10-16,2.0,3.0,-1.0,3.0,False,2.0,Economy Class,Solo Leisure,4.0,False,-1.0
A320,British Airways,3.0,United Kingdom,2015-10-16,3.0,5.0,-1.0,8.0,True,4.0,Economy Class,Couple Leisure,5.0,False,-1.0
Boeing 747,British Airways,1.0,United Kingdom,2015-10-17,2.0,4.0,1.0,5.0,False,3.0,Premium Economy,Business,2.0,False,-1.0
Boeing 777-200,British Airways,3.0,United Kingdom,2015-10-17,3.0,3.0,4.0,7.0,True,4.0,Premium Economy,Family Leisure,3.0,False,-1.0
Boeing 777,British Airways,5.0,United Kingdom,2015-10-18,3.0,4.0,4.0,8.0,True,4.0,Business Class,Couple Leisure,4.0,False,-1.0
A320,British Airways,2.0,United Kingdom,2015-10-18,2.0,1.0,-1.0,2.0,False,1.0,Business Class,Business,1.0,False,-1.0
Boeing 747-400,British Airways,2.0,United Kingdom,2015-10-19,2.0,1.0,1.0,3.0,False,3.0,Business Class,Business,1.0,False,-1.0
A380,British Airways,5.0,United Kingdom,2015-10-20,5.0,4.0,4.0,8.0,True,4.0,Business Class,Couple Leisure,4.0,False,-1.0
Boeing 777-200,British Airways,2.0,United Kingdom,2015-10-21,1.0,4.0,2.0,3.0,False,1.0,Economy Class,Business,2.0,False,-1.0
A380 / Boeing 777,British Airways,2.0,United Kingdom,2015-10-21,2.0,1.0,2.0,4.0,False,4.0,Business Class,Family Leisure,1.0,False,-1.0
A319,British Airways,4.0,United Kingdom,2015-10-21,2.0,2.0,-1.0,4.0,False,2.0,Business Class,Couple Leisure,2.0,False,-1.0
A380,British Airways,5.0,United Kingdom,2015-10-21,4.0,4.0,5.0,9.0,True,5.0,Premium Economy,Couple Leisure,3.0,False,-1.0
Boeing 777-200,British Airways,4.0,United Kingdom,2015-10-22,3.0,4.0,4.0,2.0,False,1.0,Business Class,Couple Leisure,2.0,False,-1.0
Not informed,British Airways,4.0,United Kingdom,2015-10-22,2.0,2.0,2.0,4.0,False,2.0,Premium Economy,Solo Leisure,1.0,False,2.0
Boeing 777,British Airways,4.0,United Kingdom,2015-10-22,4.0,3.0,4.0,8.0,True,4.0,Premium Economy,Couple Leisure,4.0,False,-1.0
Not informed,British Airways,2.0,United Kingdom,2015-10-23,1.0,1.0,1.0,2.0,False,1.0,Economy Class,Couple Leisure,1.0,False,-1.0
A320,British Airways,4.0,United Kingdom,2015-10-23,2.0,4.0,2.0,5.0,False,3.0,Business Class,Solo Leisure,2.0,False,-1.0
A319,British Airways,4.0,United Kingdom,2015-10-25,2.0,1.0,-1.0,3.0,True,4.0,Economy Class,Solo Leisure,4.0,False,-1.0
Boeing 777-200,British Airways,5.0,United Kingdom,2015-10-26,4.0,2.0,2.0,5.0,False,2.0,Business Class,Business,3.0,False,-1.0
B0eing 747-400,British Airways,2.0,United Kingdom,2015-10-26,3.0,4.0,2.0,2.0,False,1.0,Economy Class,Business,1.0,False,-1.0
Boeing 777,British Airways,1.0,United Kingdom,2015-10-26,2.0,4.0,2.0,5.0,False,2.0,Economy Class,Couple Leisure,3.0,False,-1.0
Not informed,British Airways,4.0,United Kingdom,2015-10-26,-1.0,1.0,-1.0,3.0,False,3.0,Economy Class,Couple Leisure,2.0,False,-1.0
Boeing 747-400,British Airways,4.0,United Kingdom,2015-10-27,2.0,2.0,2.0,2.0,False,2.0,Premium Economy,Couple Leisure,1.0,False,-1.0
Not informed,British Airways,1.0,United Kingdom,2015-10-27,-1.0,1.0,-1.0,1.0,False,1.0,Economy Class,Solo Leisure,1.0,False,-1.0
Boeing 747-400,British Airways,5.0,United Kingdom,2015-10-28,4.0,3.0,3.0,7.0,True,4.0,Premium Economy,Business,4.0,False,-1.0
Not informed,British Airways,3.0,United Kingdom,2015-10-29,3.0,1.0,4.0,2.0,False,2.0,Economy Class,Solo Leisure,2.0,False,-1.0
Not informed,British Airways,4.0,United Kingdom,2015-10-29,5.0,4.0,-1.0,9.0,True,4.0,Business Class,Couple Leisure,4.0,False,-1.0
Boeing 787,British Airways,5.0,United Kingdom,2015-10-29,5.0,4.0,5.0,10.0,True,5.0,Economy Class,Couple Leisure,5.0,False,5.0
A380,British Airways,4.0,United Kingdom,2015-10-30,4.0,5.0,4.0,7.0,True,5.0,Economy Class,Solo Leisure,4.0,False,-1.0
Boeing 777,British Airways,3.0,United Kingdom,2015-10-30,4.0,3.0,3.0,8.0,True,4.0,Premium Economy,Solo Leisure,4.0,False,-1.0
Boeing 747- 400,British Airways,4.0,United Kingdom,2015-10-30,3.0,1.0,2.0,1.0,False,1.0,Economy Class,Couple Leisure,2.0,False,-1.0
Boeing 777-300ER,British Airways,5.0,United Kingdom,2015-10-31,5.0,4.0,5.0,9.0,True,5.0,First Class,Business,5.0,False,-1.0
Boeing 777-300ER,British Airways,3.0,United Kingdom,2015-10-31,2.0,4.0,3.0,6.0,True,4.0,Business Class,Business,4.0,False,-1.0
Boeing 787-800,British Airways,1.0,United Kingdom,2015-10-31,2.0,2.0,4.0,5.0,True,4.0,Business Class,Solo Leisure,3.0,False,-1.0
A321,British Airways,5.0,United Kingdom,2015-10-31,5.0,4.0,-1.0,9.0,True,4.0,Economy Class,Business,3.0,False,-1.0
A380,British Airways,4.0,United Kingdom,2015-10-31,4.0,4.0,4.0,7.0,True,4.0,Premium Economy,Solo Leisure,4.0,False,-1.0
Boeing 777-200,British Airways,2.0,United Kingdom,2015-11-01,3.0,2.0,1.0,3.0,False,2.0,Premium Economy,Couple Leisure,1.0,False,2.0
Not informed,British Airways,3.0,United Kingdom,2015-11-01,1.0,4.0,-1.0,5.0,True,4.0,Economy Class,Family Leisure,3.0,False,-1.0
Boeing 747-400,British Airways,3.0,United Kingdom,2015-11-01,3.0,5.0,2.0,6.0,True,3.0,Economy Class,Solo Leisure,5.0,False,-1.0
A380,British Airways,5.0,United Kingdom,2015-11-02,3.0,2.0,4.0,5.0,False,4.0,Business Class,Couple Leisure,3.0,False,1.0
Boeing 777,British Airways,1.0,United Kingdom,2015-11-02,1.0,1.0,3.0,3.0,False,3.0,Business Class,Business,3.0,False,1.0
Not informed,British Airways,5.0,United Kingdom,2015-11-03,4.0,5.0,-1.0,9.0,True,4.0,Economy Class,Solo Leisure,5.0,False,-1.0
Boeing 777,British Airways,1.0,United Kingdom,2015-11-03,1.0,4.0,-1.0,3.0,False,3.0,Business Class,Solo Leisure,2.0,False,-1.0
A320,British Airways,5.0,United Kingdom,2015-11-03,5.0,4.0,-1.0,10.0,True,4.0,Economy Class,Solo Leisure,5.0,False,-1.0
Boeing 747-400,British Airways,5.0,United Kingdom,2015-11-04,4.0,4.0,3.0,6.0,True,3.0,Economy Class,Family Leisure,3.0,False,1.0
Not informed,British Airways,4.0,United Kingdom,2015-11-04,3.0,1.0,-1.0,9.0,True,3.0,Economy Class,Family Leisure,4.0,False,-1.0
Boeing 787,British Airways,3.0,United Kingdom,2015-11-04,4.0,2.0,-1.0,5.0,False,1.0,Premium Economy,Solo Leisure,2.0,False,-1.0
Boeing 777,British Airways,2.0,United Kingdom,2015-11-05,3.0,3.0,2.0,4.0,False,3.0,First Class,Business,3.0,False,-1.0
Boeing 777,British Airways,5.0,United Kingdom,2015-11-05,4.0,5.0,4.0,10.0,True,5.0,Business Class,Couple Leisure,5.0,False,-1.0
A319 / Boeing 777-300,British Airways,5.0,United Kingdom,2015-11-06,5.0,2.0,5.0,10.0,True,4.0,Economy Class,Solo Leisure,5.0,False,-1.0
A320,British Airways,3.0,United Kingdom,2015-11-06,1.0,1.0,1.0,1.0,False,1.0,Business Class,Business,1.0,False,-1.0
Not informed,British Airways,-1.0,United Kingdom,2015-11-06,-1.0,1.0,-1.0,1.0,False,-1.0,Economy Class,Solo Leisure,1.0,False,-1.0
Not informed,British Airways,1.0,United Kingdom,2015-11-07,1.0,2.0,3.0,3.0,False,3.0,Economy Class,Solo Leisure,2.0,False,2.0
A320 / A380,British Airways,5.0,United Kingdom,2015-11-08,-1.0,4.0,4.0,8.0,True,4.0,Economy Class,Family Leisure,5.0,False,-1.0
Not informed,British Airways,1.0,United Kingdom,2015-11-08,-1.0,1.0,-1.0,1.0,False,1.0,Economy Class,Solo Leisure,1.0,False,-1.0
Not informed,British Airways,1.0,United Kingdom,2015-11-09,1.0,1.0,1.0,3.0,False,2.0,Economy Class,Solo Leisure,1.0,False,-1.0
Boeing 777,British Airways,5.0,United Kingdom,2015-11-09,4.0,4.0,4.0,9.0,True,4.0,First Class,Solo Leisure,5.0,False,-1.0
Not informed,British Airways,-1.0,United Kingdom,2015-11-10,-1.0,1.0,-1.0,1.0,False,-1.0,Economy Class,Business,1.0,False,-1.0
Boeing 747-400,British Airways,3.0,United Kingdom,2015-11-10,2.0,4.0,2.0,7.0,True,4.0,Premium Economy,Business,4.0,False,-1.0
Boeing 777,British Airways,4.0,United Kingdom,2015-11-10,2.0,5.0,3.0,5.0,False,4.0,Business Class,Couple Leisure,3.0,False,-1.0
Not informed,British Airways,1.0,United Kingdom,2015-11-10,1.0,4.0,1.0,3.0,False,3.0,Economy Class,Business,1.0,False,-1.0
Boeing 747-400,British Airways,5.0,United Kingdom,2015-11-10,4.0,4.0,4.0,7.0,True,5.0,First Class,Couple Leisure,4.0,False,-1.0
Boeing 777-300,British Airways,5.0,United Kingdom,2015-11-10,4.0,5.0,4.0,9.0,True,4.0,First Class,Couple Leisure,5.0,False,-1.0
Not informed,British Airways,-1.0,United Kingdom,2015-11-11,-1.0,1.0,-1.0,1.0,False,-1.0,Business Class,Couple Leisure,1.0,False,-1.0
Boeing 777-200,British Airways,2.0,United Kingdom,2015-11-12,2.0,4.0,1.0,3.0,False,1.0,Business Class,Business,3.0,False,-1.0
Boeing 747-400,British Airways,2.0,United Kingdom,2015-11-12,1.0,2.0,1.0,3.0,False,4.0,Economy Class,Family Leisure,2.0,False,-1.0
Boeing 777,British Airways,4.0,United Kingdom,2015-11-12,3.0,4.0,3.0,5.0,False,1.0,Business Class,Couple Leisure,3.0,False,-1.0
A320/319,British Airways,5.0,United Kingdom,2015-11-13,4.0,5.0,-1.0,5.0,True,4.0,Economy Class,Solo Leisure,5.0,False,-1.0
A320,British Airways,4.0,United Kingdom,2015-11-14,2.0,5.0,-1.0,3.0,False,5.0,Economy Class,Solo Leisure,2.0,False,-1.0
Not informed,British Airways,1.0,United Kingdom,2015-11-14,1.0,3.0,4.0,3.0,False,2.0,Economy Class,Family Leisure,1.0,False,-1.0
Boeing 777,British Airways,5.0,United Kingdom,2015-11-14,2.0,1.0,3.0,4.0,False,3.0,Economy Class,Family Leisure,3.0,False,1.0
Not informed,British Airways,2.0,United Kingdom,2015-11-14,3.0,3.0,3.0,4.0,True,2.0,Economy Class,Couple Leisure,3.0,False,2.0
Boeing 777-300,British Airways,1.0,United Kingdom,2015-11-15,3.0,3.0,1.0,3.0,False,1.0,Business Class,Business,3.0,False,1.0
Boeing 777-200,British Airways,3.0,United Kingdom,2015-11-15,2.0,5.0,4.0,3.0,False,3.0,Business Class,Couple Leisure,3.0,False,-1.0
Boeing 747-400,British Airways,2.0,United Kingdom,2015-11-15,2.0,4.0,1.0,5.0,False,5.0,First Class,Couple Leisure,3.0,False,-1.0
Not informed,British Airways,5.0,United Kingdom,2015-11-16,4.0,5.0,-1.0,10.0,True,5.0,Economy Class,Solo Leisure,5.0,False,-1.0
Not informed,British Airways,2.0,United Kingdom,2015-11-16,2.0,1.0,1.0,1.0,False,2.0,Economy Class,Business,1.0,False,-1.0
A320,British Airways,5.0,United Kingdom,2015-11-16,4.0,3.0,-1.0,8.0,True,4.0,Economy Class,Solo Leisure,4.0,False,-1.0
Boeing 777-300,British Airways,5.0,United Kingdom,2015-11-17,4.0,4.0,4.0,8.0,True,4.0,Premium Economy,Business,4.0,False,-1.0
A319,British Airways,2.0,United Kingdom,2015-11-17,1.0,2.0,-1.0,2.0,False,2.0,Economy Class,Business,1.0,False,-1.0
Boeing 777,British Airways,5.0,United Kingdom,2015-11-17,3.0,5.0,4.0,8.0,True,5.0,First Class,Solo Leisure,4.0,False,-1.0
Boeing 777,British Airways,4.0,United Kingdom,2015-11-18,3.0,4.0,3.0,7.0,True,2.0,Business Class,Solo Leisure,4.0,False,-1.0
A320,British Airways,4.0,United Kingdom,2015-11-18,1.0,3.0,-1.0,3.0,False,2.0,Business Class,Business,2.0,False,-1.0
Not informed,British Airways,4.0,United Kingdom,2015-11-18,-1.0,1.0,-1.0,2.0,False,3.0,Economy Class,Business,1.0,False,-1.0
A320,British Airways,4.0,United Kingdom,2015-11-18,1.0,1.0,-1.0,3.0,False,2.0,Business Class,Business,1.0,False,-1.0
Boeing 747-400,British Airways,3.0,United Kingdom,2015-11-20,3.0,3.0,2.0,6.0,True,4.0,Premium Economy,Couple Leisure,3.0,False,-1.0
A319,British Airways,2.0,United Kingdom,2015-11-20,4.0,2.0,-1.0,6.0,True,3.0,Business Class,Solo Leisure,4.0,False,-1.0
Boeing 777,British Airways,4.0,United Kingdom,2015-11-20,3.0,3.0,2.0,8.0,True,4.0,Business Class,Couple Leisure,4.0,False,-1.0
Not informed,British Airways,-1.0,United Kingdom,2015-11-21,-1.0,1.0,-1.0,1.0,False,-1.0,Economy Class,Business,1.0,False,-1.0
Not informed,British Airways,4.0,United Kingdom,2015-11-22,3.0,3.0,3.0,7.0,True,3.0,Business Class,Couple Leisure,3.0,False,-1.0
Boeing 767 / A320,British Airways,4.0,United Kingdom,2015-11-23,4.0,4.0,-1.0,7.0,True,4.0,Economy Class,Business,4.0,False,-1.0
Boeing 777,British Airways,3.0,United Kingdom,2015-11-23,3.0,3.0,2.0,5.0,True,3.0,Premium Economy,Couple Leisure,3.0,False,2.0
Boeing 747-400,British Airways,2.0,United Kingdom,2015-11-23,1.0,3.0,1.0,1.0,False,1.0,Business Class,Business,1.0,False,-1.0
Not informed,British Airways,3.0,United Kingdom,2015-11-24,2.0,2.0,-1.0,1.0,False,3.0,Economy Class,Couple Leisure,1.0,False,-1.0
A380 / Boeing 747-400,British Airways,5.0,United Kingdom,2015-11-24,5.0,3.0,4.0,8.0,True,4.0,Premium Economy,Couple Leisure,5.0,False,-1.0
Boeing 747-400,British Airways,4.0,United Kingdom,2015-11-25,5.0,2.0,5.0,8.0,True,3.0,Economy Class,Solo Leisure,3.0,False,1.0
A380,British Airways,5.0,United Kingdom,2015-11-25,4.0,4.0,5.0,8.0,True,4.0,Premium Economy,Solo Leisure,4.0,False,-1.0
A320/321,British Airways,5.0,United Kingdom,2015-11-25,4.0,2.0,-1.0,7.0,True,2.0,Business Class,Couple Leisure,3.0,False,-1.0
A380,British Airways,5.0,United Kingdom,2015-11-26,5.0,5.0,5.0,9.0,True,5.0,First Class,Couple Leisure,5.0,False,-1.0
A319,British Airways,2.0,United Kingdom,2015-11-27,1.0,1.0,-1.0,1.0,False,1.0,Economy Class,Business,3.0,False,-1.0
Boeing 777,British Airways,2.0,United Kingdom,2015-11-27,2.0,3.0,-1.0,4.0,False,4.0,Business Class,Couple Leisure,2.0,False,1.0
Not informed,British Airways,5.0,United Kingdom,2015-11-28,4.0,1.0,-1.0,1.0,False,3.0,Economy Class,Couple Leisure,2.0,False,-1.0
Boeing 777-300ER,British Airways,1.0,United Kingdom,2015-11-29,1.0,4.0,2.0,6.0,True,3.0,Economy Class,Business,4.0,False,-1.0
Not informed,British Airways,4.0,United Kingdom,2015-11-29,2.0,3.0,2.0,4.0,False,2.0,Premium Economy,Solo Leisure,3.0,False,-1.0
Boeing 777-200,British Airways,1.0,United Kingdom,2015-11-29,3.0,2.0,1.0,4.0,False,2.0,Premium Economy,Couple Leisure,2.0,False,1.0
Not informed,British Airways,2.0,United Kingdom,2015-11-30,1.0,3.0,2.0,3.0,False,2.0,Economy Class,Couple Leisure,2.0,False,1.0
A320,British Airways,4.0,United Kingdom,2015-11-30,1.0,2.0,-1.0,3.0,False,1.0,Business Class,Couple Leisure,1.0,False,-1.0
A320,British Airways,5.0,United Kingdom,2015-12-01,4.0,4.0,-1.0,9.0,True,5.0,Economy Class,Solo Leisure,4.0,False,-1.0
Boeing 747-400,British Airways,5.0,United Kingdom,2015-12-01,5.0,5.0,4.0,8.0,True,3.0,Economy Class,Solo Leisure,5.0,False,-1.0
Boeing 777,British Airways,4.0,United Kingdom,2015-12-01,4.0,3.0,4.0,6.0,True,1.0,Economy Class,Family Leisure,4.0,False,-1.0
Boeing 777-200,British Airways,2.0,United Kingdom,2015-12-01,2.0,3.0,2.0,5.0,False,3.0,Premium Economy,Couple Leisure,3.0,False,-1.0
Boeing 777,British Airways,3.0,United Kingdom,2015-12-01,1.0,1.0,1.0,2.0,False,4.0,Economy Class,Couple Leisure,1.0,False,-1.0
Boeing 747-400,British Airways,3.0,United Kingdom,2015-12-01,3.0,4.0,4.0,6.0,True,2.0,Economy Class,Couple Leisure,3.0,False,-1.0
Not informed,British Airways,4.0,United Kingdom,2015-12-01,1.0,1.0,-1.0,1.0,False,1.0,Economy Class,Couple Leisure,1.0,False,1.0
Boeing 747-400,British Airways,3.0,United Kingdom,2015-12-01,3.0,3.0,2.0,6.0,True,4.0,Premium Economy,Couple Leisure,3.0,False,-1.0
Boeing 777,British Airways,4.0,United Kingdom,2015-12-01,3.0,3.0,2.0,8.0,True,4.0,Business Class,Couple Leisure,4.0,False,-1.0
Boeing 747-400,British Airways,5.0,United Kingdom,2015-12-02,2.0,1.0,1.0,3.0,False,3.0,First Class,Business,1.0,False,-1.0
Boeing 777 / A319,British Airways,4.0,United Kingdom,2015-12-04,2.0,4.0,2.0,7.0,True,3.0,First Class,Solo Leisure,3.0,False,-1.0
Boeing 777,British Airways,4.0,United Kingdom,2015-12-05,3.0,4.0,3.0,8.0,True,4.0,Premium Economy,Couple Leisure,3.0,False,1.0
Boeing 747-400,British Airways,3.0,United Kingdom,2015-12-05,2.0,3.0,-1.0,6.0,True,3.0,Economy Class,Solo Leisure,3.0,False,-1.0
Not informed,British Airways,4.0,United Kingdom,2015-12-07,1.0,3.0,-1.0,4.0,False,1.0,Economy Class,Couple Leisure,1.0,False,-1.0
Boeing 747-400,British Airways,5.0,United Kingdom,2015-12-08,5.0,5.0,4.0,10.0,True,4.0,Economy Class,Solo Leisure,4.0,False,-1.0
Boeing 777-200,British Airways,4.0,United Kingdom,2015-12-09,4.0,4.0,4.0,7.0,True,3.0,Economy Class,Solo Leisure,4.0,False,-1.0
Boeing 777-200,British Airways,5.0,United Kingdom,2015-12-09,5.0,5.0,4.0,9.0,True,5.0,Business Class,Couple Leisure,5.0,False,-1.0
Not informed,British Airways,4.0,United Kingdom,2015-12-10,2.0,2.0,2.0,3.0,False,5.0,First Class,Solo Leisure,1.0,False,-1.0
A320,British Airways,5.0,United Kingdom,2015-12-10,5.0,4.0,-1.0,9.0,True,5.0,Business Class,Solo Leisure,4.0,False,-1.0
Boeing 777,British Airways,5.0,United Kingdom,2015-12-10,5.0,5.0,4.0,9.0,True,5.0,Business Class,Couple Leisure,5.0,False,-1.0
Boeing 747,British Airways,3.0,United Kingdom,2015-12-10,5.0,5.0,2.0,6.0,True,2.0,Economy Class,Solo Leisure,3.0,False,-1.0
Boeing 777,British Airways,3.0,United Kingdom,2015-12-10,3.0,2.0,4.0,8.0,True,4.0,Premium Economy,Solo Leisure,4.0,False,-1.0
Not informed,British Airways,5.0,United Kingdom,2015-12-11,5.0,5.0,-1.0,10.0,True,5.0,Economy Class,Solo Leisure,5.0,False,-1.0
Boeing 777-300,British Airways,5.0,United Kingdom,2015-12-11,5.0,5.0,5.0,10.0,True,5.0,Economy Class,Couple Leisure,5.0,False,-1.0
Boeing 777,British Airways,1.0,United Kingdom,2015-12-11,1.0,3.0,1.0,3.0,False,3.0,Economy Class,Couple Leisure,2.0,False,1.0
Not informed,British Airways,1.0,United Kingdom,2015-12-11,1.0,1.0,-1.0,2.0,False,2.0,Economy Class,Solo Leisure,1.0,False,-1.0
Boeing 777,British Airways,3.0,United Kingdom,2015-12-11,2.0,1.0,3.0,1.0,False,3.0,Premium Economy,Business,1.0,False,1.0
Not informed,British Airways,5.0,United Kingdom,2015-12-11,4.0,5.0,5.0,10.0,True,4.0,Economy Class,Family Leisure,5.0,False,-1.0
Not informed,British Airways,5.0,United Kingdom,2015-12-12,5.0,1.0,3.0,7.0,True,2.0,Business Class,Business,4.0,False,-1.0
Boeing 777-200,British Airways,5.0,United Kingdom,2015-12-12,5.0,5.0,4.0,9.0,True,4.0,Business Class,Couple Leisure,5.0,False,-1.0
A319,British Airways,5.0,United Kingdom,2015-12-14,-1.0,5.0,-1.0,10.0,True,4.0,Economy Class,Business,5.0,False,-1.0
Boeing 747,British Airways,5.0,United Kingdom,2015-12-15,5.0,5.0,5.0,10.0,True,5.0,Business Class,Couple Leisure,5.0,False,5.0
Boeing 777,British Airways,2.0,United Kingdom,2015-12-15,2.0,2.0,1.0,1.0,False,3.0,Premium Economy,Couple Leisure,1.0,False,-1.0
A380,British Airways,3.0,United Kingdom,2015-12-15,2.0,3.0,2.0,3.0,False,3.0,Business Class,Solo Leisure,1.0,False,-1.0
A320,British Airways,5.0,United Kingdom,2015-12-15,5.0,5.0,-1.0,10.0,True,5.0,Business Class,Couple Leisure,5.0,False,-1.0
Not informed,British Airways,1.0,United Kingdom,2015-12-16,1.0,2.0,-1.0,1.0,False,2.0,Economy Class,Solo Leisure,1.0,False,-1.0
A320,British Airways,5.0,United Kingdom,2015-12-16,5.0,5.0,-1.0,9.0,True,4.0,Business Class,Couple Leisure,5.0,False,-1.0
A380,British Airways,4.0,United Kingdom,2015-12-16,3.0,2.0,2.0,5.0,False,2.0,Business Class,Couple Leisure,3.0,False,-1.0
Boeing 777-300,British Airways,1.0,United Kingdom,2015-12-16,3.0,4.0,4.0,7.0,True,4.0,Economy Class,Solo Leisure,4.0,False,-1.0
Not informed,British Airways,5.0,United Kingdom,2015-12-16,2.0,4.0,5.0,7.0,True,5.0,Economy Class,Family Leisure,4.0,False,-1.0
Boeing 747-400,British Airways,5.0,United Kingdom,2015-12-16,5.0,5.0,3.0,9.0,True,5.0,Business Class,Couple Leisure,5.0,False,-1.0
Embraer170,British Airways,5.0,United Kingdom,2015-12-18,4.0,4.0,-1.0,9.0,True,4.0,Economy Class,Family Leisure,4.0,False,-1.0
Not informed,British Airways,2.0,United Kingdom,2015-12-18,2.0,1.0,1.0,5.0,False,4.0,First Class,Couple Leisure,2.0,False,-1.0
Not informed,British Airways,-1.0,United Kingdom,2015-12-19,-1.0,1.0,-1.0,1.0,False,-1.0,Economy Class,Couple Leisure,1.0,False,-1.0
Not informed,British Airways,4.0,United Kingdom,2015-12-19,3.0,2.0,1.0,1.0,False,1.0,Economy Class,Couple Leisure,1.0,False,1.0
Not informed,British Airways,5.0,United Kingdom,2015-12-20,4.0,5.0,-1.0,9.0,True,4.0,Economy Class,Couple Leisure,5.0,False,-1.0
Boeing 777-200,British Airways,5.0,United Kingdom,2015-12-20,5.0,4.0,4.0,9.0,True,5.0,Business Class,Couple Leisure,5.0,False,-1.0
Boeing 747-400,British Airways,1.0,United Kingdom,2015-12-21,2.0,3.0,1.0,1.0,False,1.0,Economy Class,Family Leisure,1.0,False,-1.0
Boeing 747-400,British Airways,4.0,United Kingdom,2015-12-21,3.0,1.0,2.0,3.0,False,2.0,Economy Class,Business,2.0,False,-1.0
Not informed,British Airways,3.0,United Kingdom,2015-12-22,3.0,2.0,1.0,2.0,False,1.0,Premium Economy,Family Leisure,2.0,False,1.0
Not informed,British Airways,2.0,United Kingdom,2015-12-25,1.0,3.0,1.0,4.0,False,4.0,Premium Economy,Couple Leisure,2.0,False,-1.0
Boeing 747-400,British Airways,4.0,United Kingdom,2015-12-25,3.0,3.0,1.0,5.0,False,4.0,Business Class,Solo Leisure,2.0,False,-1.0
Not informed,British Airways,4.0,United Kingdom,2015-12-25,3.0,1.0,3.0,1.0,False,4.0,Economy Class,Business,1.0,False,-1.0
A320,British Airways,1.0,United Kingdom,2015-12-27,3.0,3.0,1.0,3.0,False,3.0,Economy Class,Couple Leisure,3.0,False,-1.0
Boeing 777,British Airways,5.0,United Kingdom,2015-12-28,5.0,4.0,4.0,10.0,True,4.0,Economy Class,Solo Leisure,5.0,False,-1.0
A319,British Airways,3.0,United Kingdom,2015-12-28,1.0,4.0,-1.0,4.0,False,2.0,Economy Class,Solo Leisure,1.0,False,-1.0
A320,British Airways,3.0,United Kingdom,2015-12-30,3.0,4.0,-1.0,7.0,True,3.0,Economy Class,Solo Leisure,4.0,False,-1.0
A320,British Airways,3.0,United Kingdom,2015-12-30,3.0,4.0,-1.0,5.0,True,3.0,Economy Class,Solo Leisure,2.0,False,-1.0
Boeing 777,British Airways,3.0,United Kingdom,2016-01-01,1.0,1.0,1.0,1.0,False,2.0,Business Class,Couple Leisure,1.0,False,1.0
B767 / A380,British Airways,5.0,United Kingdom,2016-01-02,5.0,5.0,5.0,9.0,True,4.0,Business Class,Business,4.0,False,-1.0
Boeing 777,British Airways,4.0,United Kingdom,2016-01-02,4.0,5.0,4.0,8.0,True,4.0,Business Class,Family Leisure,4.0,False,-1.0
Boeing 747,British Airways,3.0,United Kingdom,2016-01-02,3.0,4.0,2.0,6.0,False,3.0,Economy Class,Solo Leisure,3.0,False,-1.0
